slack,C0ARU9CHZ,U0ARWTYAK,2016-06-28 12:04:46 +0200,4,communication,2016-06-09 13:11:43 +0200,2016-06-09,13,11
slack,C0ARU9CHZ,U0AUD2XK4,2016-06-28 12:04:46 +0200,1,communication,2016-06-09 13:09:07 +0200,2016-06-09,13,9
slack,C0ARU9CHZ,U0AUD2XK4,2016-06-28 12:04:46 +0200,1,communication,2016-06-09 13:08:45 +0200,2016-06-09,13,8
slack,C0ARU9CHZ,U0AUD2XK4,2016-06-28 12:04:46 +0200,1,communication,2016-06-08 11:02:11 +0200,2016-06-08,11,2
slack,C0ARU9CHZ,U0AUD2XK4,2016-06-28 12:04:46 +0200,1,communication,2016-06-08 11:01:28 +0200,2016-06-08,11,1
slack,C0ARU9CHZ,U0AUD2XK4,2016-06-28 12:04:46 +0200,1,communication,2016-06-08 11:01:11 +0200,2016-06-08,11,1
slack,C0ARU9CHZ,U0AUD2XK4,2016-06-28 12:04:46 +0200,1,communication,2016-06-08 11:00:52 +0200,2016-06-08,11,0
slack,C0ARU9CHZ,U0AUD2XK4,2016-06-28 12:04:46 +0200,1,communication,2016-06-07 19:01:50 +0200,2016-06-07,19,1
slack,C0ARU9CHZ,U0AUD2XK4,2016-06-28 12:04:46 +0200,1,communication,2016-06-07 19:01:41 +0200,2016-06-07,19,1
slack,C0ARU9CHZ,U0BDES7NZ,2016-06-28 12:04:46 +0200,2,communication,2016-06-07 19:01:33 +0200,2016-06-07,19,1
slack,C0ARU9CHZ,U0AUD2XK4,2016-06-28 12:04:46 +0200,1,communication,2016-06-07 19:01:29 +0200,2016-06-07,19,1
slack,C0ARU9CHZ,U0BDES7NZ,2016-06-28 12:04:46 +0200,2,communication,2016-06-07 19:01:10 +0200,2016-06-07,19,1
slack,C0ARU9CHZ,U0AUD2XK4,2016-06-28 12:04:46 +0200,1,communication,2016-06-07 19:01:08 +0200,2016-06-07,19,1
slack,C0ARU9CHZ,U0AUD2XK4,2016-06-28 12:04:46 +0200,1,communication,2016-06-07 19:00:56 +0200,2016-06-07,19,0
slack,C0ARU9CHZ,U0BDES7NZ,2016-06-28 12:04:46 +0200,2,communication,2016-06-07 19:00:44 +0200,2016-06-07,19,0
slack,C0ARU9CHZ,U0AUD2XK4,2016-06-28 12:04:46 +0200,1,communication,2016-06-07 19:00:19 +0200,2016-06-07,19,0
slack,C0ARU9CHZ,U0AUD2XK4,2016-06-28 12:04:46 +0200,1,communication,2016-06-07 19:00:09 +0200,2016-06-07,19,0
slack,C0ARU9CHZ,U0BDES7NZ,2016-06-28 12:04:46 +0200,2,communication,2016-06-07 18:59:52 +0200,2016-06-07,18,59
slack,C0ARU9CHZ,U0AUD2XK4,2016-06-28 12:04:46 +0200,1,communication,2016-06-07 18:59:49 +0200,2016-06-07,18,59
slack,C0ARU9CHZ,U0AUD2XK4,2016-06-28 12:04:46 +0200,1,communication,2016-06-07 18:59:45 +0200,2016-06-07,18,59
