slack,C0ARU9CHZ,U0ARWTYAK,2016-06-29 09:41:58 +0200,4,communication,2016-06-29 09:41:26 +0200,2016-06-29,9,41
slack,C0ARU9CHZ,U0BDES7NZ,2016-06-29 09:41:58 +0200,2,communication,2016-06-29 09:30:14 +0200,2016-06-29,9,30
slack,C0ARU9CHZ,U0BDES7NZ,2016-06-29 09:41:58 +0200,2,communication,2016-06-29 09:29:56 +0200,2016-06-29,9,29
slack,C0ARU9CHZ,U0BDES7NZ,2016-06-29 09:41:58 +0200,2,communication,2016-06-29 09:29:28 +0200,2016-06-29,9,29
slack,C0ARU9CHZ,U0C03E7N3,2016-06-29 09:41:58 +0200,3,communication,2016-06-28 23:28:06 +0200,2016-06-28,23,28
slack,C0ARU9CHZ,U0C03E7N3,2016-06-29 09:41:58 +0200,3,communication,2016-06-28 23:26:55 +0200,2016-06-28,23,26
slack,C0ARU9CHZ,U0AUD2XK4,2016-06-29 09:41:58 +0200,1,communication,2016-06-28 23:04:55 +0200,2016-06-28,23,4
slack,C0ARU9CHZ,U0AUD2XK4,2016-06-29 09:41:58 +0200,1,communication,2016-06-28 23:04:47 +0200,2016-06-28,23,4
slack,C0ARU9CHZ,U0BDES7NZ,2016-06-29 09:41:58 +0200,2,communication,2016-06-28 22:16:38 +0200,2016-06-28,22,16
slack,C0ARU9CHZ,U0BDES7NZ,2016-06-29 09:41:58 +0200,2,communication,2016-06-28 22:12:38 +0200,2016-06-28,22,12
slack,C0ARU9CHZ,U0BDES7NZ,2016-06-29 09:41:58 +0200,2,communication,2016-06-28 22:12:30 +0200,2016-06-28,22,12
slack,C0ARU9CHZ,U0ARWTYAK,2016-06-29 09:41:58 +0200,4,communication,2016-06-28 15:09:52 +0200,2016-06-28,15,9
slack,C0ARU9CHZ,U0BDES7NZ,2016-06-29 09:41:58 +0200,2,communication,2016-06-28 15:08:24 +0200,2016-06-28,15,8
slack,C0ARU9CHZ,U0ARWTYAK,2016-06-29 09:41:58 +0200,4,communication,2016-06-28 15:07:12 +0200,2016-06-28,15,7
slack,C0ARU9CHZ,U0BDES7NZ,2016-06-29 09:41:58 +0200,2,communication,2016-06-28 15:06:40 +0200,2016-06-28,15,6
slack,C0ARU9CHZ,U0ARWTYAK,2016-06-29 09:41:58 +0200,4,communication,2016-06-28 15:05:12 +0200,2016-06-28,15,5
slack,C0ARU9CHZ,U0ARWTYAK,2016-06-29 09:41:58 +0200,4,communication,2016-06-28 15:04:59 +0200,2016-06-28,15,4
slack,C0ARU9CHZ,U0BDES7NZ,2016-06-29 09:41:58 +0200,2,communication,2016-06-28 15:04:53 +0200,2016-06-28,15,4
slack,C0ARU9CHZ,U0BDES7NZ,2016-06-29 09:41:58 +0200,2,communication,2016-06-28 15:04:49 +0200,2016-06-28,15,4
slack,C0ARU9CHZ,U0ARWTYAK,2016-06-29 09:41:58 +0200,4,communication,2016-06-28 15:04:31 +0200,2016-06-28,15,4
slack,C0ARU9CHZ,U0ARWTYAK,2016-06-29 09:41:58 +0200,4,communication,2016-06-28 15:03:18 +0200,2016-06-28,15,3
slack,C0ARU9CHZ,U0BDES7NZ,2016-06-29 09:41:58 +0200,2,communication,2016-06-28 15:01:35 +0200,2016-06-28,15,1
slack,C0ARU9CHZ,U0BDES7NZ,2016-06-29 09:41:58 +0200,2,communication,2016-06-28 15:01:16 +0200,2016-06-28,15,1
slack,C0ARU9CHZ,U0ARWTYAK,2016-06-29 09:41:58 +0200,4,communication,2016-06-28 15:00:38 +0200,2016-06-28,15,0
slack,C0ARU9CHZ,U0BDES7NZ,2016-06-29 09:41:58 +0200,2,communication,2016-06-28 13:57:04 +0200,2016-06-28,13,57
slack,C0ARU9CHZ,U0BDES7NZ,2016-06-29 09:41:58 +0200,2,communication,2016-06-28 13:27:34 +0200,2016-06-28,13,27
slack,C0ARU9CHZ,U0BDES7NZ,2016-06-29 09:41:58 +0200,2,communication,2016-06-28 13:27:21 +0200,2016-06-28,13,27
slack,C0ARU9CHZ,U0AUD2XK4,2016-06-29 09:41:58 +0200,1,communication,2016-06-28 13:25:29 +0200,2016-06-28,13,25
slack,C0ARU9CHZ,U0BDES7NZ,2016-06-29 09:41:58 +0200,2,communication,2016-06-28 13:24:41 +0200,2016-06-28,13,24
slack,C0ARU9CHZ,U0AUD2XK4,2016-06-29 09:41:58 +0200,1,communication,2016-06-28 13:24:37 +0200,2016-06-28,13,24
slack,C0ARU9CHZ,U0AUD2XK4,2016-06-29 09:41:58 +0200,1,communication,2016-06-28 13:24:21 +0200,2016-06-28,13,24
slack,C0ARU9CHZ,U0AUD2XK4,2016-06-29 09:41:58 +0200,1,communication,2016-06-28 13:24:07 +0200,2016-06-28,13,24
slack,C0ARU9CHZ,U0BDES7NZ,2016-06-29 09:41:58 +0200,2,communication,2016-06-28 13:12:30 +0200,2016-06-28,13,12
slack,C0ARU9CHZ,U0BDES7NZ,2016-06-29 09:41:58 +0200,2,communication,2016-06-28 13:12:08 +0200,2016-06-28,13,12
slack,C0ARU9CHZ,U0BDES7NZ,2016-06-29 09:41:58 +0200,2,communication,2016-06-28 13:12:01 +0200,2016-06-28,13,12
slack,C0ARU9CHZ,U0BDES7NZ,2016-06-29 09:41:58 +0200,2,communication,2016-06-28 13:10:32 +0200,2016-06-28,13,10
slack,C0ARU9CHZ,U0BDES7NZ,2016-06-29 09:41:58 +0200,2,communication,2016-06-28 13:10:26 +0200,2016-06-28,13,10
slack,C0ARU9CHZ,U0BDES7NZ,2016-06-29 09:41:58 +0200,2,communication,2016-06-28 13:10:20 +0200,2016-06-28,13,10
slack,C0ARU9CHZ,U0ARWTYAK,2016-06-29 09:41:58 +0200,4,communication,2016-06-28 13:10:05 +0200,2016-06-28,13,10
slack,C0ARU9CHZ,U0AUD2XK4,2016-06-29 09:41:58 +0200,1,communication,2016-06-28 13:08:58 +0200,2016-06-28,13,8
slack,C0ARU9CHZ,U0AUD2XK4,2016-06-29 09:41:58 +0200,1,communication,2016-06-28 13:08:49 +0200,2016-06-28,13,8
slack,C0ARU9CHZ,U0AUD2XK4,2016-06-29 09:41:58 +0200,1,communication,2016-06-28 13:08:40 +0200,2016-06-28,13,8
slack,C0ARU9CHZ,U0AUD2XK4,2016-06-29 09:41:58 +0200,1,communication,2016-06-28 13:08:28 +0200,2016-06-28,13,8
slack,C0ARU9CHZ,U0AUD2XK4,2016-06-29 09:41:58 +0200,1,communication,2016-06-28 13:08:16 +0200,2016-06-28,13,8
slack,C0ARU9CHZ,U0BDES7NZ,2016-06-29 09:41:58 +0200,2,communication,2016-06-28 13:00:51 +0200,2016-06-28,13,0
slack,C0ARU9CHZ,U0BDES7NZ,2016-06-29 09:41:58 +0200,2,communication,2016-06-28 12:44:43 +0200,2016-06-28,12,44
slack,C0ARU9CHZ,U0BDES7NZ,2016-06-29 09:41:58 +0200,2,communication,2016-06-28 11:41:57 +0200,2016-06-28,11,41
slack,C0ARU9CHZ,U0BDES7NZ,2016-06-29 09:41:58 +0200,2,communication,2016-06-28 11:41:07 +0200,2016-06-28,11,41
slack,C0ARU9CHZ,U0BDES7NZ,2016-06-29 09:41:58 +0200,2,communication,2016-06-25 19:46:46 +0200,2016-06-25,19,46
slack,C0ARU9CHZ,U0AUD2XK4,2016-06-29 09:41:58 +0200,1,communication,2016-06-25 12:31:52 +0200,2016-06-25,12,31
slack,C0ARU9CHZ,U0AUD2XK4,2016-06-29 09:41:58 +0200,1,communication,2016-06-25 12:31:38 +0200,2016-06-25,12,31
slack,C0ARU9CHZ,U0AUD2XK4,2016-06-29 09:41:58 +0200,1,communication,2016-06-25 12:31:22 +0200,2016-06-25,12,31
